Unnamed: 0,timestamp,0,id,x,y,z,accX,accY,accZ,pitch,yaw,roll,tracker,session,removeme,phase,quartiles,rotation,interpolated,CI
1765,6/8/19 11:34:48,8/6/19 11:34,27670,6962,544,498,914,4,175,0.981,1.368,1.368,26679,S2,-105.5388636,1,4,-105.5388636,1,Preparing Fluids
1766,6/8/19 11:44:53,8/6/19 11:44,32346,6959,1784,1266,952,-200,96,1.086,0.909,1.346,26679,S2,-131.8376358,3,1,-131.8376358,0,IV Fluid Antibiotic
1767,6/8/19 11:44:54,8/6/19 11:44,32353,6868,1768,1266,952,-203,86,1.085,0.908,1.346,26679,S2,-131.8949316,3,1,-131.8949316,0,IV Fluid Antibiotic
1768,6/8/19 11:44:55,8/6/19 11:44,32360,6868,1768,1222,952,-198,96,1.074,0.91,1.343,26679,S2,-131.78034,3,1,-131.78034,0,IV Fluid Antibiotic
1769,6/8/19 11:44:55,8/6/19 11:44,32367,6828,1757,1286,956,-204,112,1.077,0.906,1.345,26679,S2,-132.0095232,3,1,-132.0095232,0,IV Fluid Antibiotic
1770,6/8/19 11:44:56,8/6/19 11:44,32374,6817,1747,1286,954,-197,99,1.074,0.901,1.343,26679,S2,-132.2960022,3,1,-132.2960022,0,IV Fluid Antibiotic
1771,6/8/19 11:44:57,8/6/19 11:44,32381,6828,1747,1286,949,-199,102,1.074,0.905,1.345,26679,S2,-132.066819,3,1,-132.066819,0,IV Fluid Antibiotic
1772,6/8/19 11:44:58,8/6/19 11:44,32388,6818,1755,1296,949,-197,91,1.09,0.91,1.346,26679,S2,-131.78034,3,1,-131.78034,0,IV Fluid Antibiotic
1773,6/8/19 11:44:59,8/6/19 11:44,32395,6835,1769,1235,953,-202,94,1.084,0.91,1.346,26679,S2,-131.78034,3,1,-131.78034,0,IV Fluid Antibiotic
1774,6/8/19 11:45:00,8/6/19 11:45,32402,6822,1758,1225,953,-201,103,1.094,0.909,1.347,26679,S2,-131.8376358,3,1,-131.8376358,0,IV Fluid Antibiotic
1775,6/8/19 11:45:01,8/6/19 11:45,32402,6822.5,1763.5,1225,953,-201,103,1.094,0.909,1.347,26679,S2,-131.8376358,3,1,-131.8376358,1,IV Fluid Antibiotic
1776,6/8/19 11:45:02,8/6/19 11:45,32409,6823,1769,1208,954,-206,103,1.09,0.908,1.347,26679,S2,-131.8949316,3,1,-131.8949316,0,IV Fluid Antibiotic
1777,6/8/19 11:45:02,8/6/19 11:45,32416,6823,1769,1208,954,-195,109,1.09,0.905,1.347,26679,S2,-132.066819,3,1,-132.066819,0,IV Fluid Antibiotic
1778,6/8/19 11:45:03,8/6/19 11:45,32423,6823,1758,1227,965,-179,125,1.008,0.863,1.338,26679,S2,-134.4732426,3,1,-134.4732426,0,IV Fluid Antibiotic
1779,6/8/19 11:45:04,8/6/19 11:45,32430,6849,1742,1766,943,-99,178,0.65,1.511,1.34,26679,S2,-97.3455642,3,1,-97.3455642,0,IV Fluid Antibiotic
1780,6/8/19 11:45:05,8/6/19 11:45,32437,6897,1667,2245,1026,-146,175,0.797,2.183,1.323,26679,S2,-58.8427866,3,1,-58.8427866,0,IV Fluid Antibiotic
1781,6/8/19 11:45:06,8/6/19 11:45,32444,6965,1577,2331,892,-90,234,0.454,2.143,1.35,26679,S2,-61.1346186,3,1,-61.1346186,0,IV Fluid Antibiotic
1782,6/8/19 11:45:07,8/6/19 11:45,32451,7033,1526,2359,915,-67,165,0.248,2.437,1.35,26679,S2,-44.2896534,3,1,-44.2896534,0,IV Fluid Antibiotic
1783,6/8/19 11:45:08,8/6/19 11:45,32458,7033,1577,2359,912,-54,183,0.398,2.488,1.358,26679,S2,-41.3675676,3,1,-41.3675676,0,IV Fluid Antibiotic
1784,6/8/19 11:45:09,8/6/19 11:45,32465,6965,1526,2378,957,-51,177,0.327,2.13,1.36,26679,S2,-61.879464,3,1,-61.879464,0,IV Fluid Antibiotic
1785,6/8/19 11:45:10,8/6/19 11:45,32465,6934,1526,2378,957,-51,177,0.327,2.13,1.36,26679,S2,-61.879464,3,1,-61.879464,1,IV Fluid Antibiotic
1786,6/8/19 11:45:11,8/6/19 11:45,32472,6903,1526,2378,955,-59,185,0.32,2.047,1.353,26679,S2,-66.6350154,3,1,-66.6350154,0,IV Fluid Antibiotic
1787,6/8/19 11:45:12,8/6/19 11:45,32479,6788,1517,2378,969,-52,212,0.257,2.013,1.349,26679,S2,-68.5830726,3,1,-68.5830726,0,IV Fluid Antibiotic
1788,6/8/19 11:45:13,8/6/19 11:45,32479,6761,1517,2378,969,-52,212,0.257,2.013,1.349,26679,S2,-68.5830726,3,1,-68.5830726,1,IV Fluid Antibiotic
1789,6/8/19 11:45:14,8/6/19 11:45,32493,6734,1517,2603,950,-52,207,0.277,1.931,1.364,26679,S2,-73.2813282,3,1,-73.2813282,0,IV Fluid Antibiotic
1790,6/8/19 11:45:15,8/6/19 11:45,32493,6734,1501,2603,950,-52,207,0.277,1.931,1.364,26679,S2,-73.2813282,3,1,-73.2813282,1,IV Fluid Antibiotic
1791,6/8/19 11:45:16,8/6/19 11:45,32507,6734,1485,2578,990,-47,160,0.263,1.948,1.361,26679,S2,-72.3072996,3,1,-72.3072996,0,IV Fluid Antibiotic
1792,6/8/19 11:45:17,8/6/19 11:45,32514,6734,1485,1685,890,-6,419,0.291,1.961,1.378,26679,S2,-71.5624542,3,1,-71.5624542,0,IV Fluid Antibiotic
1793,6/8/19 11:45:18,8/6/19 11:45,32514,6732,1513,1685,890,-6,419,0.291,1.961,1.378,26679,S2,-71.5624542,3,1,-71.5624542,1,IV Fluid Antibiotic
1794,6/8/19 11:45:19,8/6/19 11:45,32514,6730,1541,1685,890,-6,419,0.291,1.961,1.378,26679,S2,-71.5624542,3,1,-71.5624542,1,IV Fluid Antibiotic
1795,6/8/19 11:45:20,8/6/19 11:45,32535,6728,1569,581,948,-64,250,0.235,1.942,1.3,26679,S2,-72.6510744,3,1,-72.6510744,0,IV Fluid Antibiotic
1796,6/8/19 11:45:21,8/6/19 11:45,32542,6749,1569,679,957,-91,166,0.515,2.245,1.378,26679,S2,-55.290447,3,1,-55.290447,0,IV Fluid Antibiotic
1797,6/8/19 11:45:22,8/6/19 11:45,32549,6749,1608,679,964,-66,163,0.356,2.066,1.384,26679,S2,-65.5463952,3,1,-65.5463952,0,IV Fluid Antibiotic
1798,6/8/19 11:45:23,8/6/19 11:45,32556,6748,1632,533,962,-67,168,0.358,2.063,1.384,26679,S2,-65.7182826,3,1,-65.7182826,0,IV Fluid Antibiotic
1799,6/8/19 11:49:23,8/6/19 11:49,34586,6527,1432,1438,948,5,200,-0.002,5.86,1.349,26679,S2,151.83387,4,1,151.83387,0,Chest Tightness and Erythematous torso rash
1800,6/8/19 11:49:24,8/6/19 11:49,34593,6518,1432,216,952,-1,210,-0.001,5.876,1.349,26679,S2,152.7506028,4,1,152.7506028,0,Chest Tightness and Erythematous torso rash
1801,6/8/19 11:49:24,8/6/19 11:49,34600,6518,1372,1573,949,4,211,0,5.885,1.349,26679,S2,153.266265,4,1,153.266265,0,Chest Tightness and Erythematous torso rash
1802,6/8/19 11:49:25,8/6/19 11:49,34607,6497,1315,2945,949,-7,226,-0.001,5.875,1.342,26679,S2,152.693307,4,1,152.693307,0,Chest Tightness and Erythematous torso rash
1803,6/8/19 11:49:26,8/6/19 11:49,34614,6497,1275,2964,897,57,307,0.043,5.663,1.321,26679,S2,140.5465974,4,1,140.5465974,0,Chest Tightness and Erythematous torso rash
1804,6/8/19 11:49:27,8/6/19 11:49,34621,6497,1275,2955,995,-105,92,0.332,5.208,1.322,26679,S2,114.4770084,4,1,114.4770084,0,Chest Tightness and Erythematous torso rash
1805,6/8/19 11:49:28,8/6/19 11:49,34628,6699,1270,2955,1044,4,253,0.385,4.898,1.32,26679,S2,96.7153104,4,1,96.7153104,0,Chest Tightness and Erythematous torso rash
1806,6/8/19 11:49:29,8/6/19 11:49,34635,6865,1178,2955,1175,-303,124,1.115,3.782,1.323,26679,S2,32.7731976,4,1,32.7731976,0,Chest Tightness and Erythematous torso rash
1807,6/8/19 11:49:30,8/6/19 11:49,34635,6943.333333,1147,2955,1175,-303,124,1.115,3.782,1.323,26679,S2,32.7731976,4,1,32.7731976,1,Chest Tightness and Erythematous torso rash
1808,6/8/19 11:49:31,8/6/19 11:49,34635,7021.666667,1116,2955,1175,-303,124,1.115,3.782,1.323,26679,S2,32.7731976,4,1,32.7731976,1,Chest Tightness and Erythematous torso rash
1809,6/8/19 11:49:32,8/6/19 11:49,34663,7100,1085,2292,915,-155,240,0.62,5.61,1.284,26679,S2,137.50992,4,1,137.50992,0,Chest Tightness and Erythematous torso rash
1810,6/8/19 11:49:33,8/6/19 11:49,34670,7509,620,1389,965,-76,148,0.656,5.425,1.347,26679,S2,126.910197,4,1,126.910197,0,Chest Tightness and Erythematous torso rash
1811,6/8/19 11:49:34,8/6/19 11:49,34677,7875,-647,962,925,-321,73,0.845,5.595,1.324,26679,S2,136.650483,4,2,136.650483,0,Chest Tightness and Erythematous torso rash
1812,6/8/19 11:49:35,8/6/19 11:49,34677,7875,-1080,962,925,-321,73,0.845,5.595,1.324,26679,S2,136.650483,4,2,136.650483,1,Chest Tightness and Erythematous torso rash
1813,6/8/19 11:49:36,8/6/19 11:49,34691,7875,-1513,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,0,Chest Tightness and Erythematous torso rash
1814,6/8/19 11:49:37,8/6/19 11:49,34691,7875,-1515.818182,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1815,6/8/19 11:49:38,8/6/19 11:49,34691,7875,-1518.636364,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1816,6/8/19 11:49:39,8/6/19 11:49,34691,7875,-1521.454545,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1817,6/8/19 11:49:40,8/6/19 11:49,34691,7875,-1524.272727,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1818,6/8/19 11:49:41,8/6/19 11:49,34691,7875,-1527.090909,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1819,6/8/19 11:49:42,8/6/19 11:49,34691,7875,-1529.909091,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1820,6/8/19 11:49:43,8/6/19 11:49,34691,7875,-1532.727273,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1821,6/8/19 11:49:44,8/6/19 11:49,34691,7875,-1535.545455,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1822,6/8/19 11:49:45,8/6/19 11:49,34691,7875,-1538.363636,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1823,6/8/19 11:49:46,8/6/19 11:49,34691,7875,-1541.181818,962,743,-313,198,1.233,0.884,1.322,26679,S2,-133.2700308,4,2,-133.2700308,1,Chest Tightness and Erythematous torso rash
1824,6/8/19 11:49:47,8/6/19 11:49,34761,7875,-1544,1389,918,56,148,0.081,4.573,1.397,26679,S2,78.0941754,4,2,78.0941754,0,Chest Tightness and Erythematous torso rash
1825,6/8/19 11:49:48,8/6/19 11:49,34761,7714.75,-1601,1389,918,56,148,0.081,4.573,1.397,26679,S2,78.0941754,4,2,78.0941754,1,Chest Tightness and Erythematous torso rash
1826,6/8/19 11:49:49,8/6/19 11:49,34761,7554.5,-1658,1389,918,56,148,0.081,4.573,1.397,26679,S2,78.0941754,4,2,78.0941754,1,Chest Tightness and Erythematous torso rash
1827,6/8/19 11:49:50,8/6/19 11:49,34761,7394.25,-1715,1389,918,56,148,0.081,4.573,1.397,26679,S2,78.0941754,4,2,78.0941754,1,Chest Tightness and Erythematous torso rash
1828,6/8/19 11:49:51,8/6/19 11:49,34789,7234,-1772,1439,867,-329,138,0.863,6.066,1.236,26679,S2,163.6368048,4,2,163.6368048,0,Chest Tightness and Erythematous torso rash
1829,6/8/19 11:49:52,8/6/19 11:49,34789,7095.2,-1866.6,1439,867,-329,138,0.863,6.066,1.236,26679,S2,163.6368048,4,2,163.6368048,1,Chest Tightness and Erythematous torso rash
1830,6/8/19 11:49:53,8/6/19 11:49,34789,6956.4,-1961.2,1439,867,-329,138,0.863,6.066,1.236,26679,S2,163.6368048,4,2,163.6368048,1,Chest Tightness and Erythematous torso rash
1831,6/8/19 11:50:06,8/6/19 11:50,34887,7520,462,1610,970,-30,134,1.054,5.928,1.334,26679,S2,155.7299844,4,3,155.7299844,0,Attach 3-lead ECG
1832,6/8/19 11:50:07,8/6/19 11:50,34894,7520,1085,1245,635,-59,336,1.249,0.032,1.296,26679,S2,-182.0860524,4,3,-182.0860524,0,Attach 3-lead ECG
1833,6/8/19 11:50:08,8/6/19 11:50,34901,7520,1482,1171,881,-293,262,0.788,0.874,1.283,26679,S2,-133.8429888,4,3,-133.8429888,0,Attach 3-lead ECG
1834,6/8/19 11:50:09,8/6/19 11:50,34908,6970,1824,473,835,-349,328,0.791,0.942,1.067,26679,S2,-129.9468744,4,3,-129.9468744,0,Attach 3-lead ECG
1835,6/8/19 11:50:10,8/6/19 11:50,34915,6747,2111,147,868,-309,227,0.906,0.973,1.157,26679,S2,-128.1707046,4,3,-128.1707046,0,Attach 3-lead ECG
1836,6/8/19 11:50:11,8/6/19 11:50,34922,6599,2111,619,956,-89,203,0.67,0.82,1.288,26679,S2,-136.936962,4,3,-136.936962,0,Attach 3-lead ECG
1837,6/8/19 11:50:11,8/6/19 11:50,34929,6599,2111,619,946,-156,157,0.904,1.259,1.313,26679,S2,-111.7841058,4,3,-111.7841058,0,Attach 3-lead ECG
1838,6/8/19 11:50:12,8/6/19 11:50,34936,6442,2030,1217,958,-214,159,0.865,1.166,1.298,26679,S2,-117.1126152,4,3,-117.1126152,0,Attach 3-lead ECG
1839,6/8/19 11:50:13,8/6/19 11:50,34943,6442,1906,1480,939,-178,157,0.882,1.18,1.308,26679,S2,-116.310474,4,3,-116.310474,0,Attach 3-lead ECG
1840,6/8/19 11:50:14,8/6/19 11:50,34950,6442,1836,1480,945,-180,174,0.851,1.182,1.302,26679,S2,-116.1958824,4,3,-116.1958824,0,Attach 3-lead ECG
1841,6/8/19 11:50:15,8/6/19 11:50,34957,6553,1836,1502,938,-227,159,0.852,1.155,1.301,26679,S2,-117.742869,4,3,-117.742869,0,Attach 3-lead ECG
1842,6/8/19 11:50:16,8/6/19 11:50,34964,6459,1801,1502,930,-201,170,0.867,1.216,1.298,26679,S2,-114.2478252,4,3,-114.2478252,0,Attach 3-lead ECG
1843,6/8/19 11:50:17,8/6/19 11:50,34971,6459,1810,817,940,-149,216,0.73,0.922,1.332,26679,S2,-131.0927904,4,3,-131.0927904,0,Attach 3-lead ECG
1844,6/8/19 11:50:18,8/6/19 11:50,34978,6470,1818,223,963,-60,145,0.398,6.233,1.412,26679,S2,173.2052034,4,3,173.2052034,0,Attach 3-lead ECG
1845,6/8/19 11:50:19,8/6/19 11:50,34985,6462,1878,-12,899,-197,146,0.627,6.192,1.415,26679,S2,170.8560756,4,3,170.8560756,0,Attach 3-lead ECG
1846,6/8/19 11:50:20,8/6/19 11:50,34992,6541,1878,363,1318,122,324,0.591,0.421,1.314,26679,S2,-159.7979862,4,3,-159.7979862,0,Attach 3-lead ECG
1847,6/8/19 11:50:21,8/6/19 11:50,34999,6541,1836,363,978,-183,180,0.519,0.46,1.328,26679,S2,-157.56345,4,3,-157.56345,0,Attach 3-lead ECG
1848,6/8/19 11:50:22,8/6/19 11:50,35006,6541,1878,462,948,-135,172,0.645,0.485,1.346,26679,S2,-156.131055,4,3,-156.131055,0,Attach 3-lead ECG
1849,6/8/19 11:50:22,8/6/19 11:50,35013,6517,1919,396,949,-136,136,0.677,0.437,1.352,26679,S2,-158.8812534,4,3,-158.8812534,0,Attach 3-lead ECG
1850,6/8/19 11:50:23,8/6/19 11:50,35020,6541,1877,1575,984,-98,286,0.698,0.461,1.281,26679,S2,-157.5061542,4,3,-157.5061542,0,Attach 3-lead ECG
1851,6/8/19 11:50:24,8/6/19 11:50,35027,6607,1870,1671,976,-130,97,0.834,0.152,1.341,26679,S2,-175.2105564,4,3,-175.2105564,0,Attach 3-lead ECG
1852,6/8/19 11:50:25,8/6/19 11:50,35034,6739,1937,1006,924,-297,56,1.29,0.163,1.349,26679,S2,-174.5803026,4,3,-174.5803026,0,Attach 3-lead ECG
1853,6/8/19 11:50:26,8/6/19 11:50,35041,6808,1937,1006,889,-320,58,1.032,0.301,1.324,26679,S2,-166.6734822,4,3,-166.6734822,0,Attach 3-lead ECG
1854,6/8/19 11:50:26,8/6/19 11:50,35048,6945,1712,1778,921,-75,200,0.741,0.273,1.301,26679,S2,-168.2777646,4,3,-168.2777646,0,Attach 3-lead ECG
1855,6/8/19 11:50:27,8/6/19 11:50,35055,7100,1422,2278,879,-271,224,0.708,0.08,1.299,26679,S2,-179.335854,4,4,-179.335854,0,Attach 3-lead ECG
1856,6/8/19 11:50:28,8/6/19 11:50,35062,7277,1422,1778,957,-206,204,0.697,0.023,1.316,26679,S2,-182.6017146,4,4,-182.6017146,0,Attach 3-lead ECG
1857,6/8/19 11:50:29,8/6/19 11:50,35069,7277,1329,2278,906,-84,246,1.049,0.261,1.298,26679,S2,-168.9653142,4,4,-168.9653142,0,Attach 3-lead ECG
1858,6/8/19 11:50:30,8/6/19 11:50,35076,7122,1295,2278,946,-153,137,0.72,0.236,1.383,26679,S2,-170.3977092,4,4,-170.3977092,0,Attach 3-lead ECG
1859,6/8/19 11:50:31,8/6/19 11:50,35083,7068,1196,1476,973,-69,68,0.784,0.296,1.405,26679,S2,-166.9599612,4,4,-166.9599612,0,Attach 3-lead ECG
1860,6/8/19 11:50:32,8/6/19 11:50,35090,6741,1013,1553,897,-259,110,0.988,0.467,1.384,26679,S2,-157.1623794,4,4,-157.1623794,0,Attach 3-lead ECG
1861,6/8/19 11:50:33,8/6/19 11:50,35097,6684,970,708,969,-85,151,0.746,0.383,1.348,26679,S2,-161.9752266,4,4,-161.9752266,0,Attach 3-lead ECG
1862,6/8/19 11:50:34,8/6/19 11:50,35104,6660,970,708,977,-92,146,0.597,5.866,1.37,26679,S2,152.1776448,4,4,152.1776448,0,Attach 3-lead ECG
1863,6/8/19 11:50:35,8/6/19 11:50,35111,6690,1047,708,959,-72,141,0.771,5.717,1.396,26679,S2,143.6405706,4,4,143.6405706,0,Attach 3-lead ECG
1864,6/8/19 11:50:36,8/6/19 11:50,35118,6660,1047,581,964,-111,69,0.938,5.8,1.391,26679,S2,148.396122,4,4,148.396122,0,Attach 3-lead ECG
1865,6/8/19 11:51:02,8/6/19 11:51,35321,6782,841,2075,969,-118,70,0.954,0.669,1.344,26679,S2,-145.5886278,5,1,-145.5886278,0,Stop IV Fluids
1866,6/8/19 11:51:03,8/6/19 11:51,35328,6866,841,2222,950,-188,118,0.997,0.542,1.347,26679,S2,-152.8651944,5,1,-152.8651944,0,Stop IV Fluids
1867,6/8/19 11:51:04,8/6/19 11:51,35335,6872,841,2222,961,-181,108,0.963,0.524,1.353,26679,S2,-153.8965188,5,1,-153.8965188,0,Stop IV Fluids
1868,6/8/19 11:51:05,8/6/19 11:51,35342,6872,666,2333,959,-178,118,0.982,0.544,1.359,26679,S2,-152.7506028,5,1,-152.7506028,0,Stop IV Fluids
1869,6/8/19 11:51:06,8/6/19 11:51,35349,6872,666,2350,955,-179,105,0.969,0.549,1.358,26679,S2,-152.4641238,5,1,-152.4641238,0,Stop IV Fluids
1870,6/8/19 11:51:07,8/6/19 11:51,35356,6866,666,2450,960,-165,113,0.965,0.576,1.359,26679,S2,-150.9171372,5,1,-150.9171372,0,Stop IV Fluids
1871,6/8/19 11:51:08,8/6/19 11:51,35363,6866,666,2450,962,-160,102,0.981,0.595,1.364,26679,S2,-149.828517,5,1,-149.828517,0,Stop IV Fluids
1872,6/8/19 11:51:09,8/6/19 11:51,35370,6856,666,2450,963,-168,94,1.005,0.598,1.365,26679,S2,-149.6566296,5,1,-149.6566296,0,Stop IV Fluids
1873,6/8/19 11:51:10,8/6/19 11:51,35377,6844,746,2339,956,-164,111,0.983,0.555,1.367,26679,S2,-152.120349,5,1,-152.120349,0,Stop IV Fluids
1874,6/8/19 11:51:11,8/6/19 11:51,35384,6844,746,2339,863,-121,164,0.994,0.536,1.382,26679,S2,-153.2089692,5,1,-153.2089692,0,Stop IV Fluids
1875,6/8/19 11:51:12,8/6/19 11:51,35391,6843,800,2222,963,-158,97,0.971,0.542,1.382,26679,S2,-152.8651944,5,1,-152.8651944,0,Stop IV Fluids
1876,6/8/19 11:51:13,8/6/19 11:51,35398,6764,756,2099,963,-149,102,0.972,0.545,1.382,26679,S2,-152.693307,5,1,-152.693307,0,Stop IV Fluids
1877,6/8/19 11:51:13,8/6/19 11:51,35405,6764,717,1417,955,-148,105,0.974,0.552,1.381,26679,S2,-152.2922364,5,1,-152.2922364,0,Stop IV Fluids
1878,6/8/19 11:51:14,8/6/19 11:51,35412,6726,639,662,964,-157,98,0.987,0.567,1.381,26679,S2,-151.4327994,5,1,-151.4327994,0,Stop IV Fluids
1879,6/8/19 11:51:15,8/6/19 11:51,35412,6725.5,646.5,662,964,-157,98,0.987,0.567,1.381,26679,S2,-151.4327994,5,1,-151.4327994,1,Stop IV Fluids
1880,6/8/19 11:51:16,8/6/19 11:51,35426,6725,654,662,964,-32,60,0.063,6.048,1.476,26679,S2,162.6054804,5,1,162.6054804,0,Stop IV Fluids
1881,6/8/19 11:51:17,8/6/19 11:51,35433,6725,750,662,1131,-163,102,0.064,5.561,1.489,26679,S2,134.7024258,5,1,134.7024258,0,Stop IV Fluids
1882,6/8/19 11:51:18,8/6/19 11:51,35440,6765,750,768,903,-83,39,0.999,5.899,1.44,26679,S2,154.0684062,5,1,154.0684062,0,Stop IV Fluids
1883,6/8/19 11:51:19,8/6/19 11:51,35447,6765,1131,768,892,-115,74,0.857,0.368,1.398,26679,S2,-162.8346636,5,1,-162.8346636,0,Stop IV Fluids
1884,6/8/19 11:51:20,8/6/19 11:51,35454,6725,1630,612,958,-113,107,0.563,0.168,1.412,26679,S2,-174.2938236,5,1,-174.2938236,0,Stop IV Fluids
1885,6/8/19 11:51:21,8/6/19 11:51,35461,6587,1945,813,959,-101,127,0.554,0.156,1.405,26679,S2,-174.9813732,5,1,-174.9813732,0,Stop IV Fluids
1886,6/8/19 11:51:22,8/6/19 11:51,35468,6448,2206,423,959,-110,134,0.585,0.14,1.398,26679,S2,-175.898106,5,1,-175.898106,0,Stop IV Fluids
1887,6/8/19 11:51:23,8/6/19 11:51,35475,6448,2437,86,960,-102,131,0.614,0.136,1.398,26679,S2,-176.1272892,5,1,-176.1272892,0,Stop IV Fluids
1888,6/8/19 11:51:24,8/6/19 11:51,35482,6448,2484,86,963,-104,119,0.608,0.132,1.397,26679,S2,-176.3564724,5,1,-176.3564724,0,Stop IV Fluids
1889,6/8/19 11:51:25,8/6/19 11:51,35489,6456,2484,259,940,-159,68,1.064,0.711,1.317,26679,S2,-143.1822042,5,1,-143.1822042,0,Stop IV Fluids
1890,6/8/19 11:51:25,8/6/19 11:51,35496,6474,2334,1596,955,-163,98,1.047,0.774,1.346,26679,S2,-139.5725688,5,1,-139.5725688,0,Stop IV Fluids
1891,6/8/19 11:51:26,8/6/19 11:51,35503,6513,2175,1536,931,-182,163,0.76,0.529,1.309,26679,S2,-153.6100398,5,1,-153.6100398,0,Stop IV Fluids
1892,6/8/19 11:51:27,8/6/19 11:51,35510,6513,2085,1536,935,-185,209,0.682,0.508,1.275,26679,S2,-154.8132516,5,1,-154.8132516,0,Stop IV Fluids
1893,6/8/19 11:51:28,8/6/19 11:51,35517,6519,2082,1920,937,-183,237,0.662,0.508,1.262,26679,S2,-154.8132516,5,1,-154.8132516,0,Stop IV Fluids
1894,6/8/19 11:51:29,8/6/19 11:51,35524,6519,2082,2218,926,-187,221,0.67,0.49,1.26,26679,S2,-155.844576,5,1,-155.844576,0,Stop IV Fluids
1895,6/8/19 11:51:30,8/6/19 11:51,35531,6473,2082,2218,928,-190,224,0.674,0.458,1.26,26679,S2,-157.6780416,5,1,-157.6780416,0,Stop IV Fluids
1896,6/8/19 11:51:31,8/6/19 11:51,35538,6386,2198,1411,933,-183,210,0.673,0.448,1.259,26679,S2,-158.2509996,5,1,-158.2509996,0,Stop IV Fluids
1897,6/8/19 11:51:32,8/6/19 11:51,35545,6320,2198,1411,935,-185,213,0.677,0.449,1.261,26679,S2,-158.1937038,5,1,-158.1937038,0,Stop IV Fluids
1898,6/8/19 11:32:03,8/6/19 11:32,26631,1369,6189,-50,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1899,6/8/19 11:32:04,8/6/19 11:32,26638,1323,6177,1989,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1900,6/8/19 11:32:04,8/6/19 11:32,26645,1306,6177,-50,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1901,6/8/19 11:32:05,8/6/19 11:32,26652,1343,6177,-114,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1902,6/8/19 11:32:06,8/6/19 11:32,26659,1306,6170,-114,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1903,6/8/19 11:32:07,8/6/19 11:32,26666,1306,6162,-145,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1904,6/8/19 11:32:08,8/6/19 11:32,26673,1347,6153,-123,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1905,6/8/19 11:32:08,8/6/19 11:32,26680,1373,6133,-163,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1906,6/8/19 11:32:09,8/6/19 11:32,26687,1387,6133,-92,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1907,6/8/19 11:32:10,8/6/19 11:32,26694,1387,6119,-25,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1908,6/8/19 11:32:11,8/6/19 11:32,26701,1387,6119,-25,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1909,6/8/19 11:32:12,8/6/19 11:32,26708,1316,6119,42,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1910,6/8/19 11:32:12,8/6/19 11:32,26715,1326,6128,103,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
1911,6/8/19 11:32:13,8/6/19 11:32,26715,1303.5,6136.5,103,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,1,Call the doctor
1912,6/8/19 11:32:14,8/6/19 11:32,26722,1281,6145,103,-226,-970,-6,1.578,0.515,-0.248,26689,S2,-154.412181,1,4,-154.412181,0,Call the doctor
